Customer ID,Name,Email,Phone Number,Address,City,State,Zip Code,Country,Date of Birth,Account Created,Last Login,Total Purchases,Total Spend,Customer Satisfaction,Preferred Contact Method,Subscription Status,Loyalty Program Member,Loyalty Points
367e6116-ae95-4d05-bbbc-9712c3dd9197,Nicholas Robertson,breanna48@gmail.com,(382)237-5923,"979 Jeffrey Lodge Apt. 540
North Shawn, MT 92261",Blackwellshire,Montana,62748,Madagascar,1991-10-07,2017-12-06,2023-11-08,16,933,Very Dissatisfied,Text,Cancelled,Yes,3079
ec3d7a67-c5b9-4115-b786-c14713e9324c,Susan Davis,jameshubbard@yahoo.com,715-805-4637x100,"340 Anderson Row
Fletcherfurt, AK 77338",South Kelly,New York,56766,Congo,1954-08-21,2016-10-03,2023-08-14,43,6926,Satisfied,Email,Cancelled,No,4033
e47183c0-8fcc-4b52-9fd7-7e5d1732b9be,Anthony Anderson,olsoncarol@morales-collins.com,+1-691-422-3373x52861,"39495 Garcia Hills
Sierraside, HI 50979",Kimport,Texas,75912,Saint Vincent and the Grenadines,1986-03-03,2021-06-10,2023-08-03,9,7721,Satisfied,Text,Cancelled,Yes,3643
4fca2a53-be58-4fa4-b478-0a470e494165,Peter Fleming,donaldschmidt@hall.com,747.025.6955x86864,"8834 Casey Junction
Carterland, WV 91096",Ramirezview,Maine,09076,Cocos (Keeling) Islands,2003-11-28,2016-06-03,2023-09-20,3,5967,Neutral,In-Person,Inactive,Yes,2644
eee9d9e7-86c6-4e35-b61e-0184838a7ebc,Deborah Parsons,valeriemack@jones.com,772-574-2610,"155 Lewis Underpass
Ellismouth, MD 82106",Priceville,Alaska,75353,Dominican Republic,1980-02-25,2018-02-04,2024-06-22,60,2394,Very Satisfied,In-Person,Active,Yes,4498
9953ed5f-1480-43ed-8832-41643678f72d,Lawrence Cummings,yorkjerry@jones.com,(961)685-3610,"414 Andrade Via
Port Jenniferport, MO 28507",Summersstad,California,60453,Qatar,1967-01-14,2020-01-25,2023-09-16,45,9689,Very Satisfied,Text,Cancelled,No,4379
11ab5bb6-58fd-43f1-9e77-62276041fe28,William Jimenez,amonroe@yahoo.com,1665247622,"462 Marsh Cove
Lake Gabriel, WV 60868",Shelbyberg,Illinois,28302,Togo,1979-10-10,2016-01-12,2024-01-16,38,6697,Neutral,Email,Cancelled,No,768
66b5da72-fe7b-497e-adaa-b158518a38cf,Joshua Sullivan,anunez@yahoo.com,+1-729-728-6503,"53182 Waters Track Suite 640
North Marisa, NJ 72331",North Theresaland,Colorado,56054,Lesotho,1965-10-11,2019-03-28,2023-07-30,60,8338,Dissatisfied,Phone,Cancelled,Yes,714
1a759dbf-d07b-4f49-a431-d11f0866c852,Ivan Stanley,wreese@sherman-velez.com,942.386.1236,"994 Pineda Station Suite 131
Hillshire, AK 91793",Smithchester,Maine,40589,Argentina,1989-03-08,2017-03-24,2024-07-19,5,6956,Very Dissatisfied,In-Person,Inactive,Yes,1053
e7d994a4-33c4-416e-84d4-6789f16312c6,Tracy Schmidt,christina17@hawkins.biz,035-495-8241,"42269 Combs Fort Suite 350
Boothburgh, SD 64311",South Austinville,Rhode Island,50116,American Samoa,2006-05-28,2015-04-12,2023-12-29,13,4132,Dissatisfied,Phone,Cancelled,Yes,2298
5fd0c777-a633-4737-bb92-c3c7c41be37d,Nicholas Rhodes,buckleyjeremiah@martin.com,(637)604-3205x221,"PSC 7379, Box 8189
APO AP 18110",Aprilstad,Alabama,88879,Ecuador,1945-11-28,2015-03-26,2024-04-22,53,3856,Neutral,Phone,Cancelled,No,2821
eaa6cfd4-dc85-455a-8a4b-5c607671c1cf,Tina Lozano,jennifergreen@hotmail.com,(877)059-7620,"04088 Klein Parkway
Michaeltown, WV 29820",Michaelshire,New Hampshire,95996,Mayotte,1968-04-24,2014-10-03,2023-09-12,17,4956,Dissatisfied,Text,Inactive,Yes,2203
e15760ba-c972-466c-bf0f-ab129e491932,Joseph Gay,dawnhamilton@gmail.com,001-829-236-8711x81885,"246 Christopher Crescent
North Manuel, GA 60277",West Nancy,Arkansas,83101,Suriname,1948-08-22,2022-09-10,2024-01-10,81,1324,Dissatisfied,Text,Cancelled,No,2422
b1b70b64-1c69-49d7-a0b0-ad2b2d73f632,Diane Gonzalez,nicholas74@campbell-le.com,9313099186,"1675 Angela Extensions
Lake Williamborough, ND 52085",Huffmanfurt,Alaska,98278,Andorra,1992-06-04,2022-09-28,2023-11-03,84,9928,Very Dissatisfied,In-Person,Cancelled,No,507
5f8bed08-bcbf-4948-83ea-004e64a1681d,Jordan Ballard,williampark@ingram.info,058-048-2003x4658,"1049 Mccarty Lane
West Nicholas, MS 33936",Brettburgh,Louisiana,32321,French Guiana,1947-01-01,2017-11-20,2024-07-04,40,2535,Satisfied,Text,Cancelled,Yes,2023
b35e4945-1c0c-4c22-b2d5-fb4994318014,Kevin Johnson,lkennedy@hotmail.com,171-418-8428,"3944 Kennedy Parkways Suite 881
Lake Anneland, TN 76307",North Keithmouth,Wisconsin,54341,India,1984-12-12,2023-03-24,2023-12-15,28,3258,Neutral,Email,Cancelled,No,1045
7b8c09d7-70cf-45f7-ac1d-88e29206a9c7,Margaret Harris,lauren74@barrera.org,371.773.9537,"82556 Jackson Cliff Suite 256
New Stephanie, MA 96747",Brendaborough,Tennessee,45176,Kiribati,1997-03-26,2018-11-02,2024-03-24,8,3246,Very Satisfied,Email,Inactive,No,4926
4ff18374-2c68-4038-8691-56ba195d48ac,Leah Gonzales,lisamason@daniels.com,+1-068-702-1227x969,"306 Rebecca Port
Port Jessica, MS 12496",Ashleeberg,South Dakota,14166,Kiribati,1982-09-13,2020-02-13,2024-01-01,27,9402,Satisfied,In-Person,Active,No,1299
9a1e0cdb-26c4-4e68-9b69-662b73a60bed,Amanda Nunez,amanda18@ellis-manning.biz,(773)544-3894x98526,"29156 Martin Center
Anthonymouth, AZ 79058",Lucasfort,Pennsylvania,53286,Nicaragua,2002-11-24,2021-09-02,2024-04-12,47,8791,Neutral,Text,Active,No,2971
64b0c5ab-dac8-424d-a9b9-ceaede1201dc,Martha Ramirez,mary77@christian-edwards.com,819.159.7367,"PSC 3941, Box 8245
APO AA 09055",Anthonyburgh,New Hampshire,14356,Svalbard & Jan Mayen Islands,1963-09-12,2018-06-17,2023-10-29,99,730,Very Dissatisfied,Email,Cancelled,Yes,1750
6c07521a-b7d5-4e12-a6f2-552efa0f2c13,Sandra Davis,hayesalex@mcbride.com,+1-416-090-1955,"019 Franco Ranch Suite 938
Andersonmouth, AZ 94039",Tranton,Nebraska,06406,Iran,1993-12-16,2014-11-15,2024-07-05,12,1786,Satisfied,In-Person,Cancelled,No,4973
efcb1ce9-4b00-41ac-b155-43920d668649,Tiffany Williamson,jacobcobb@merritt-frazier.com,312.606.6338,"93984 Garza Spurs Suite 996
Brianview, NJ 14378",South Jamesbury,Mississippi,60997,Greenland,1980-06-25,2020-08-19,2024-06-27,74,4631,Satisfied,In-Person,Active,Yes,3758
46ed20c7-4b7e-4265-95bb-062687a1a944,Katie Thomas,rsanders@hotmail.com,001-759-328-0874x2879,"5691 Scott Isle
Port Nathanfort, PA 66764",East Nancyside,Alabama,25805,Oman,1978-08-08,2015-07-22,2024-04-19,45,4294,Dissatisfied,Text,Inactive,Yes,937
88c034cd-032c-44a9-bffd-89ff21ea5536,Wayne Smith,jennawright@good.org,0184816382,"Unit 4954 Box 7793
DPO AA 18086",Lake Todd,Pennsylvania,54640,Montenegro,1970-05-08,2019-08-17,2023-08-27,99,7456,Satisfied,Phone,Inactive,Yes,1250
76afc3ce-8ec6-422a-8a94-476becd90d8c,Edwin Coleman,watkinsjodi@elliott.com,795.112.9022,"710 Kathy Ridges Suite 625
Johnbury, MD 32083",Lake Danielville,Nevada,47019,Kazakhstan,1974-09-09,2017-06-12,2024-07-20,57,2486,Satisfied,Text,Inactive,Yes,2122
f79d472f-5e60-4ef7-8ccb-a6be1d4fb13d,Jennifer Williams,gilbertrachel@yahoo.com,001-970-367-7325x814,"003 Mcdonald Pines
North Johnnybury, TX 79129",Lake Patrick,Pennsylvania,14769,Hong Kong,1976-06-14,2023-12-23,2024-07-12,56,8807,Neutral,Text,Inactive,Yes,2462
3b5e0845-b7a9-4f45-bb30-559810652a26,Andre Freeman,william55@evans.org,617-406-3323x308,"3366 Salinas Fort Suite 831
East Kathryn, WI 91085",Port Vincent,Michigan,88723,Seychelles,1981-12-16,2023-05-08,2023-11-07,74,5370,Satisfied,In-Person,Active,Yes,4197
54c84834-a17c-4095-ba87-787da29bf765,Bradley Tucker,sarahsmith@johnson.com,(002)293-2214,"703 Ricardo Mill Apt. 077
Susanbury, MO 71207",Lake Thomasmouth,Oklahoma,53062,Georgia,1948-09-04,2022-02-17,2024-06-16,42,7546,Very Dissatisfied,Email,Active,Yes,4684
472fe599-39a1-4c04-972e-d72e57ea2943,Glenn Parsons,marissabriggs@yahoo.com,001-660-105-1848,"2782 Lee Center Apt. 189
Kimbury, MD 58777",Rebeccaville,Kansas,27374,Seychelles,1961-03-29,2019-11-14,2023-08-08,36,2058,Dissatisfied,Text,Active,No,143
5675c38b-8650-4d91-9647-30a58697cf2a,Dale Greene,nataliebrown@smith-jackson.org,(045)265-8065,"904 Heidi Curve
Lake Julia, VA 17821",West Caroline,Vermont,62741,Germany,1996-08-18,2022-10-14,2024-01-17,84,332,Very Satisfied,Text,Active,Yes,1376
ed7e4436-1934-4a92-b1eb-867267c593cf,Tammy Pacheco,zjohnson@yahoo.com,882.487.4726x49474,"077 Burns Throughway Apt. 537
Martinland, SD 96444",New Amber,North Dakota,60605,Bermuda,1997-03-31,2019-04-01,2024-01-18,36,4535,Dissatisfied,Text,Inactive,No,2457
112538f4-f361-45cb-9e12-5e3b0913d85d,Douglas Ramirez,kevinsosa@hotmail.com,881.053.1566x5261,"7559 Wells Key Suite 006
North Mary, AL 16019",Catherineview,Kentucky,65162,Micronesia,1971-06-19,2022-09-29,2024-07-04,76,7843,Dissatisfied,Text,Inactive,Yes,3769
07dfcdec-4f3f-45de-8ae6-0f8f8609fd7a,James Ellis,vvaughn@yahoo.com,+1-594-671-7302x9175,"6405 Rachel Heights
Bauerborough, FL 83705",Lake Scott,Vermont,64902,Bangladesh,1965-03-27,2022-03-29,2024-06-09,25,384,Dissatisfied,In-Person,Cancelled,Yes,4962
d1349d59-04d9-4c76-b364-8f1b91a2f4e3,Stephanie Hernandez,rodriguezblake@hotmail.com,001-842-753-2128,"092 Brittany Fields Suite 170
Hartmanton, WI 90676",Cliffordmouth,Iowa,86870,Chile,1972-02-17,2023-08-20,2024-06-19,29,526,Dissatisfied,In-Person,Cancelled,Yes,3840
94716aad-ca29-4677-a2f4-e3b8cc23dac0,Alex Hamilton,catherinecisneros@gonzalez.com,786-766-8350,"66736 Hernandez Haven Suite 416
Smithborough, AL 15254",Carrollside,Florida,76644,French Southern Territories,1996-07-24,2015-09-10,2024-03-31,16,2808,Satisfied,Phone,Inactive,Yes,4865
d60b710d-1df6-4c20-a434-4a97135bc857,Tricia Hernandez,jimmypage@gibson.com,036.369.4274x340,"67471 Courtney Roads
Julietown, FL 31041",Robertside,Hawaii,28144,Nigeria,1980-10-23,2024-07-23,2023-09-19,47,864,Satisfied,In-Person,Active,Yes,518
9ad05f89-4c28-402c-8381-5a9c56ca63c1,Robert Moore,donaldbird@yahoo.com,(274)433-9436,"244 Katie Street
East Heidistad, DE 52082",East Michele,Montana,15618,Dominican Republic,2003-06-02,2022-03-08,2023-12-03,50,1628,Satisfied,Text,Inactive,Yes,145
815b313c-5adf-46dc-8ca9-b6c4efea8a9c,Sara Bowen,samantha35@white.com,001-971-426-6750,"16647 Matthew Trace
Lake Andreaville, DE 54621",West Andrebury,Minnesota,79428,Montserrat,1996-07-18,2021-06-14,2024-01-09,13,2073,Very Dissatisfied,In-Person,Cancelled,No,4257
bac1e984-58a7-4fef-9c94-03fbdfb3cae1,Jason Murray,petersenlaurie@gmail.com,001-382-023-7849,"35842 Vasquez Cape
West Cynthiaberg, IL 53377",Jacquelineview,Louisiana,31355,Senegal,1980-02-05,2016-07-19,2024-04-04,24,7250,Very Dissatisfied,Text,Active,No,3368
8ddfd79a-20c7-47ba-b43e-65db779a769e,Jacqueline Nguyen,hsmall@yahoo.com,677-235-2475,"45039 Melinda Avenue
Careyhaven, LA 71728",Theresamouth,Mississippi,12573,Bangladesh,1964-11-14,2014-12-25,2024-04-19,56,2818,Satisfied,In-Person,Inactive,No,136
909d46ae-0559-4f57-8118-c6f136265542,Jason Vaughan,whitney63@hotmail.com,806.180.8303x5587,"98359 Michael Shoal
Estradamouth, ND 68631",Lake Ryan,Nevada,77284,Ireland,2001-06-11,2019-08-08,2023-11-01,7,2484,Very Dissatisfied,Phone,Active,Yes,4146
537fb644-af0f-46ac-8305-a6afb9a612fc,Michael Collins,zerickson@hotmail.com,632-983-7058,"56166 Carly Inlet Apt. 364
South Jasonhaven, ME 47193",Isaacland,Minnesota,31266,Haiti,1981-11-23,2016-09-21,2024-03-05,63,2651,Neutral,Text,Cancelled,Yes,3137
1d5c072e-fb2b-40db-9b73-53654a5f49d5,Nicole Franklin,shaunaguilar@yahoo.com,+1-704-455-9517,"6031 Winters Manor Suite 096
Lake Amy, MS 53135",North Deborah,Texas,74584,Tanzania,1982-10-24,2014-09-08,2023-08-30,72,8155,Neutral,Phone,Inactive,Yes,3947
408d4ead-ca46-4901-a61e-d977fcd284eb,Daniel Rios,benitezbrian@castaneda.com,(605)009-2283,"61854 Maria Cove
Campbellport, CA 52216",Riverstown,Delaware,71911,Guinea,1977-05-23,2021-11-24,2024-05-27,4,9954,Very Dissatisfied,Email,Active,No,2982
c9f03dac-7dff-4298-abe8-6dd406125c4d,Tyler Cross,fmartinez@johnston.com,(770)385-9357x417,"13395 Gonzales Keys
West Marie, TN 89448",Mollyfurt,Alabama,65817,Brunei Darussalam,1967-01-22,2022-12-19,2024-05-03,83,387,Satisfied,Text,Active,Yes,346
476bd2b4-df30-4ae2-860c-d92a4c2f7bfe,Amy Barnett,sarabrown@hurley.net,001-043-805-3483x3676,"068 Jill Branch Apt. 725
East Jeremy, ND 51538",Davismouth,Vermont,93606,Sudan,1957-11-24,2022-04-08,2023-09-15,47,371,Very Dissatisfied,Phone,Cancelled,No,2498
c394773a-3bc1-42e0-95c1-eacfb05e3d9e,Michael Hodge,ericrodriguez@robertson.org,+1-106-067-2780,"62870 Kelly Parks
North Danielton, MN 10625",East Jack,Colorado,24888,Ukraine,1974-06-23,2019-06-14,2024-07-21,44,4579,Dissatisfied,Text,Active,Yes,2055
709f2505-584c-4d3d-a79d-8cbcd9216e5c,Eric Grimes,elizabeth25@lopez-shields.com,336-170-7195,"269 Frank Junctions Suite 483
New Jeffery, HI 81547",Port Kevinshire,Iowa,74411,Western Sahara,1956-06-25,2022-08-28,2023-12-25,37,3245,Neutral,Phone,Active,No,228
edf2a820-81f4-436a-b8dd-caf6ca9468d2,Jacob Weeks,mary87@gmail.com,(755)694-5286,"04409 Miranda Manors
Michaelview, AK 38641",New Katherinechester,New Mexico,20404,Maldives,1955-02-01,2016-10-09,2024-04-08,26,1201,Dissatisfied,In-Person,Active,Yes,2031
85600cc7-0673-4522-816a-e81758acde31,Bradley Alexander,smithjulie@warren.org,961.882.5935x946,"821 Scott Dale Apt. 138
Johntown, FL 27463",South Hannahmouth,Wisconsin,27425,Israel,1978-12-16,2018-07-05,2024-04-12,19,5852,Dissatisfied,Text,Active,Yes,1401
9a0cd68f-ddbd-41a3-bc7b-9655e74bc85f,Susan Murphy,dannyanderson@ramirez.org,4834210009,"37416 Smith Bypass Suite 070
East Chelseahaven, NY 66095",Port Natalie,New Jersey,81409,Kenya,1946-09-03,2021-05-01,2023-08-02,8,985,Satisfied,Email,Active,No,4699
c8fb6bc6-bd22-49ce-bb99-1aa332bd4b08,Michele Anderson,angel02@diaz.com,398-802-0347x836,"1952 Adam Locks Suite 942
North Christopher, CT 60728",West Madisonside,Iowa,48874,Zimbabwe,1956-03-14,2022-10-02,2024-04-14,12,9686,Dissatisfied,Email,Active,Yes,2344
7b9fdc59-bf27-4e99-99dd-237d77ca03b7,John Harris,thomas23@hotmail.com,739-302-3982x5862,"896 Malone Mall
Stanleyview, AR 63293",North Danny,Massachusetts,50541,Bhutan,1993-01-15,2024-06-09,2024-06-19,54,4670,Satisfied,Phone,Inactive,Yes,2874
9672edec-0320-4ac4-af30-f40c446830bf,Leslie Martin,andrea14@yahoo.com,254.205.3777,"899 Howell Station
Christopherhaven, WI 55907",Douglasfort,Wyoming,51059,Jersey,1981-08-26,2020-02-13,2023-10-19,67,8478,Very Satisfied,Email,Inactive,Yes,711
c762b24c-8e99-4780-bc8f-6cbf0daf12cd,Jose Smith,harrisdana@turner.com,+1-551-281-7565,"5306 Andersen Pass Suite 768
Rojasland, NJ 20996",West Brandonport,Idaho,87468,Palestinian Territory,1984-12-24,2023-03-27,2024-03-02,2,1443,Very Dissatisfied,Phone,Inactive,No,1966
e080c057-2424-46a6-a13e-68bf56ee9961,Stephanie Greer,davidmedina@hotmail.com,387-677-8182x53232,"2711 Desiree Shore
Michaelview, TX 58584",Michaelfurt,Idaho,27859,Sri Lanka,1947-06-25,2022-09-09,2024-01-12,58,2440,Very Satisfied,Phone,Active,Yes,3940
f76ad48a-32d2-4f7a-ac6e-e27aaec94942,Anthony Thomas,gregorywilliams@massey.info,(825)077-1052,"1612 Amanda Union
West Willie, LA 38058",West Julie,South Dakota,70090,Kenya,1948-10-19,2024-05-01,2024-06-18,1,7314,Satisfied,Phone,Inactive,No,1323
9c6a0f19-0f3a-41ba-81f6-4a6111ca8e84,Kayla Bradley,nathan69@mitchell.com,094-885-8310,"9669 Brandon Fort Apt. 487
Princefurt, DE 67776",Chadtown,Wisconsin,81980,Saint Martin,1972-12-06,2017-12-24,2023-12-06,44,919,Dissatisfied,Phone,Active,No,1515
81726de2-bb03-4178-a594-c116bc5ad7c5,Ashley Rich,zsullivan@stone.org,887.046.6029x070,"315 Conley Square Apt. 875
Johnstonberg, ID 51033",Port Bernard,Alabama,34581,Kuwait,1975-08-11,2016-05-04,2023-11-15,38,8739,Satisfied,Text,Active,No,557
dbafad89-0683-4191-acef-1a773ef636da,Kathryn Smith,lindsey17@walker-potter.com,001-271-987-8144x806,"8178 Jenna Pines
Tylerport, AL 20897",Woodsburgh,Ohio,82471,Saint Lucia,1990-02-18,2020-11-27,2023-10-18,98,9032,Neutral,Email,Active,No,1444
c97f5d91-0069-4666-891f-90990a254ba3,Frank Cabrera,epowell@gmail.com,441.048.6749x515,"354 Holt Knoll Suite 916
South Tyler, MS 16055",West Thomashaven,Massachusetts,64291,British Indian Ocean Territory (Chagos Archipelago),2002-10-14,2019-08-22,2024-02-18,33,4677,Satisfied,Phone,Active,Yes,4648
cfb7c4c2-90cd-4267-96f1-567d371c1558,Jeff Barrett,sarah96@wood-lee.info,8003776056,"PSC 8248, Box 8847
APO AE 14529",Matthewhaven,Arizona,03026,Christmas Island,1949-03-05,2023-05-19,2023-09-30,18,1330,Neutral,Email,Inactive,Yes,968
3d99ec0e-c6fb-47b9-b445-5902bc0818a5,Troy Rivera,ryanparsons@yahoo.com,0662624696,"USCGC Rogers
FPO AA 98351",Kristinabury,New Mexico,52791,Croatia,1995-06-08,2019-06-27,2024-04-03,17,5304,Satisfied,Text,Active,Yes,4911
71640efc-c30c-4c43-948b-6be5181b14f2,Jennifer Stein,michaelmcgee@schmitt.info,826-261-5022x79850,"14464 Nguyen Viaduct
Sarahtown, AZ 93355",Nicholasstad,South Carolina,23727,United States Virgin Islands,1958-01-23,2015-02-16,2023-09-25,5,8355,Satisfied,Email,Active,No,3188
33867c52-b67d-4fb2-a2e3-2187aef7d8f8,Alexandra Brown,jleon@bennett.com,(300)732-0858x9426,"70553 Freeman Extension
Meghanton, OR 69154",Troyview,Kansas,00998,Bahamas,1967-08-17,2020-01-08,2023-08-11,54,7435,Satisfied,In-Person,Inactive,No,2573
a86a69c3-6b40-4c4e-b809-ee30c8d358aa,Maria Gibson,cblair@yahoo.com,(525)605-8329,"307 Carmen Orchard
Ashleyberg, NH 13689",Karenport,New Jersey,35574,Afghanistan,1996-11-20,2023-10-19,2024-01-17,14,8604,Dissatisfied,Email,Cancelled,Yes,1760
679de9b0-eceb-4859-948b-76a2b9a967b0,Makayla Lopez,jenkinsdawn@gmail.com,001-727-582-3379,"34791 Wright Highway Suite 419
New Jennifer, WY 27892",East Jordantown,South Carolina,95806,Trinidad and Tobago,1967-02-13,2015-01-30,2023-08-11,11,4284,Dissatisfied,In-Person,Inactive,No,4120
8050e86b-40ca-41a5-bf19-19092a1ce2d2,Patrick Barnes,peggy21@hotmail.com,+1-837-085-1463,"240 Smith Manors Apt. 131
Jonbury, TN 55137",Rickmouth,North Carolina,36804,Guam,1969-01-15,2020-10-27,2023-12-09,9,378,Satisfied,Phone,Inactive,Yes,3289
785ef94d-a42c-402c-9c74-bb6e9af520fa,Virginia Wade,slawson@gmail.com,5307466120,"11242 Walsh Camp Apt. 950
Craigfort, NJ 29231",East Anna,Idaho,20989,Colombia,1975-02-06,2018-02-10,2024-07-24,97,8803,Very Satisfied,In-Person,Active,Yes,3408
bc8045b4-26fa-401b-a0ce-3c4504ce460a,Kevin Brock,patricksonya@yahoo.com,534-862-8874x194,"7178 Zachary Dale Apt. 453
West Douglasland, SD 45592",Williamsville,West Virginia,31914,Israel,1971-01-15,2023-05-06,2023-08-16,72,249,Neutral,Text,Inactive,Yes,1544
e15eb45f-6ad7-43c0-ab97-14761da92653,Alexander Goodman,tabitha63@oneill-brennan.com,+1-507-936-9762x8473,"946 Laura Neck Apt. 411
Lake Anthonyview, WV 74953",Livingstonton,Connecticut,94974,Tajikistan,1965-11-29,2021-01-27,2024-01-21,19,7020,Very Satisfied,In-Person,Inactive,No,4210
f82eddd0-f36f-4b0b-814e-8279a6bd549d,Terri Ho,hallbill@house-garcia.net,(653)402-6568,"9775 Beck Views
Lake Stephenstad, TX 68523",Lake Zacharybury,Iowa,75601,Philippines,1993-03-17,2016-11-27,2023-08-17,93,4894,Very Satisfied,Email,Inactive,No,4189
76441d5f-017f-4922-86dc-387511ae236c,Kimberly Weaver,ramoselizabeth@whitehead.biz,805.220.7424x538,"66577 William Ford
Port Vincent, AK 51136",Port Anna,Montana,77985,Gibraltar,1980-09-23,2017-12-05,2024-01-19,12,9910,Satisfied,Phone,Active,No,4453
d9bfb40a-d525-4277-863d-c0308c89b389,Jordan Robinson,sergiohernandez@yahoo.com,0296344447,"323 William Lights
East Garymouth, CT 64578",Jennifertown,New Mexico,64581,Timor-Leste,1948-09-30,2019-04-03,2024-07-16,97,5553,Neutral,Email,Inactive,Yes,2989
3eb5f20a-8612-4c6b-a8b0-f990ea32343f,Sean Leonard,osoto@morgan-baker.com,+1-154-446-8391,"116 Wallace Loaf Suite 297
Lake Michelle, MA 18675",New Sharonmouth,Michigan,54319,Namibia,1980-03-19,2017-03-26,2023-10-27,75,4171,Very Dissatisfied,Email,Active,No,4579
4debebfe-8ee6-406c-a2ca-d9bbfa9a22e9,Troy Juarez,cynthiabrown@gmail.com,885-839-3565x8044,"USCGC Johnson
FPO AA 81446",Bennettport,Massachusetts,29128,Serbia,1997-10-11,2016-06-24,2024-02-01,34,7922,Very Satisfied,Text,Inactive,Yes,88
509d5802-1549-436c-b99b-3e7d00238ec2,Tammy Mcgrath,jennifer85@martin.info,(614)179-7208,"313 Danielle Ports Suite 859
West Tracyfort, MS 97291",North Ashleyville,Washington,49230,Svalbard & Jan Mayen Islands,1965-03-19,2016-04-23,2023-11-14,99,7257,Very Satisfied,Phone,Inactive,No,2845
6ece5c8c-6d19-489b-a579-35fb4c884e38,Donna Macdonald,audrey77@gmail.com,+1-970-588-5924x213,"0891 Randall Meadow
Brownport, PA 87992",Port Danielhaven,Kansas,97457,Gibraltar,1979-11-19,2014-11-08,2023-09-13,9,9644,Very Satisfied,In-Person,Active,No,642
bfcd42e5-4ca5-4dc5-b5c5-65bbefbba3eb,Julie Kim,nancy01@wilson-johnson.com,514-263-1094,"897 Cook Fords Suite 345
Aliciatown, RI 85779",Lowefort,North Carolina,19411,Guyana,1949-02-01,2020-09-09,2024-05-24,17,4354,Very Dissatisfied,In-Person,Active,Yes,4386
423b3e54-adf0-49a3-9285-d405637c29ff,Teresa Lindsey,craig92@gmail.com,+1-065-253-5361x64545,"65554 Davidson Court Suite 676
Catherineview, FL 08166",New Ashley,Alabama,18679,Nepal,1950-11-12,2022-11-28,2024-06-28,41,4717,Dissatisfied,Text,Active,No,1255
5b96bdca-ae58-4a63-9120-7c20655dca6e,Jason Cortez,smithryan@hotmail.com,492.212.0507,"USS Turner
FPO AE 34764",Mendezport,Mississippi,89695,Afghanistan,2004-05-23,2024-01-01,2023-08-08,71,3093,Very Dissatisfied,In-Person,Cancelled,No,4951
e4bb6192-1d9b-4d5e-a5d5-9f45535ebf7d,Kenneth James,reidgeorge@gmail.com,(077)424-4049,"PSC 6781, Box 9425
APO AP 57499",New Ryanberg,Iowa,40303,Mauritania,1983-09-30,2017-12-23,2023-11-15,10,1470,Neutral,Text,Inactive,No,1089
00a30598-9bfc-4bdd-8c68-e788dca53ea1,Michael Newton,jasoncarter@hotmail.com,332-804-0127x246,"40619 Michaela Row
Cohenshire, CO 78483",Port Alison,California,72442,Germany,1995-08-01,2018-06-10,2024-07-13,78,4450,Neutral,In-Person,Active,No,4284
549beee1-8709-4759-ae5c-e8a527a769ac,Lindsey Smith,matthew77@hotmail.com,502.778.4131x4179,"906 Vazquez Hill Apt. 290
New Emilyberg, IL 17418",Port Steve,Arkansas,94605,Samoa,1993-07-16,2018-06-16,2024-06-02,64,3373,Very Satisfied,Text,Active,Yes,3229
8f591d02-4b34-4004-b77f-0e227261f03b,Stefanie Kirby,gregoryrobinson@gmail.com,210-019-0869,"150 Jackson Shores Suite 106
Torresshire, DC 21617",Lake Jerrybury,Wisconsin,26967,South Georgia and the South Sandwich Islands,1955-02-22,2015-05-15,2023-09-01,98,6135,Dissatisfied,In-Person,Cancelled,No,3991
8032b69f-5c02-4eb8-b23b-d16520c08f9d,Ryan Keller,christiananderson@gmail.com,645-455-7527,"73306 Robert Ville Apt. 293
North Nichole, OH 41538",Port Johnview,Mississippi,37411,Libyan Arab Jamahiriya,1989-01-24,2022-02-04,2024-05-06,90,2845,Dissatisfied,In-Person,Inactive,No,1140
97f862f7-a572-47f7-8134-5e6f668ba222,Hannah Smith,markhodges@roberts.org,542-711-4406,"49193 Allen Bypass Suite 663
New Albert, DE 43060",South Leslie,Massachusetts,05383,Burkina Faso,1976-06-15,2019-03-11,2024-07-23,15,5949,Satisfied,In-Person,Inactive,Yes,4009
f8ee1a66-660c-4aa0-a698-d6a86a73856a,Calvin Chan,zandrews@thomas.com,001-790-834-0307x004,"831 Mcbride Gardens Suite 740
Michaeltown, GA 77568",New Johnmouth,Illinois,90057,Turkey,1947-10-19,2019-09-14,2024-02-06,58,6470,Dissatisfied,Email,Cancelled,Yes,1717
ce474091-2123-4020-925c-95ceeb23c086,Tonya Dorsey,bli@patel-stewart.info,9858969794,"USCGC Curtis
FPO AP 60058",South Amandaside,Mississippi,62379,Kuwait,1984-03-24,2016-06-21,2024-04-20,69,215,Very Satisfied,Phone,Inactive,No,978
b05e410a-b676-4c42-b57a-e247a4ffe75e,Justin Adams,hamiltonjeffery@yahoo.com,001-748-763-8735x063,"546 Valerie Course
Rachelville, VA 18500",Mcbrideville,Pennsylvania,61957,United Kingdom,2003-12-09,2024-07-04,2024-02-28,47,4964,Very Satisfied,Text,Cancelled,No,100
